"","DOB","gender","startClockTime","endClockTime","startTimeSecs","endTimeSecs","child_id","filename","corpus","startTimestamp","endTimeStamp","date","startClockHours","startClockMinutes","startClockSeconds","endClockHours","endClockMinutes","endClockSeconds","endTimeSecs_for_hours","total_hrs","startClockTotalSeconds","age_interval","age_mos"
"451","2010-05-17","M","2016-03-05T13:29:41Z","2016-03-06T05:29:40Z","0.00S","57599.99S","136RTP1","136RTP1.its","R","2016-03-05 07:29:41","2016-03-05 23:29:40","2016-03-05",7,29,41,23,29,40,"57600.00S",16,26981,"2010-05-17 UTC--2016-03-05 UTC",69
"452","2010-05-17","M","2016-03-06T13:15:19Z","2016-03-07T05:15:18Z","0.00S","57599.99S","136RTP2","136RTP2.its","R","2016-03-06 07:15:19","2016-03-06 23:15:18","2016-03-06",7,15,19,23,15,18,"57600.00S",16,26119,"2010-05-17 UTC--2016-03-06 UTC",69
"453","2010-05-17","M","2016-06-11T11:24:59Z","2016-06-12T03:24:58Z","0.00S","57599.99S","136RTP3","136RTP3.its","R","2016-06-11 06:24:59","2016-06-11 22:24:58","2016-06-11",6,24,59,22,24,58,"57600.00S",16,23099,"2010-05-17 UTC--2016-06-11 UTC",72
"454","2010-05-17","M","2016-06-12T11:48:09Z","2016-06-13T03:48:08Z","0.00S","57599.99S","136RTP4","136RTP4.its","R","2016-06-12 06:48:09","2016-06-12 22:48:08","2016-06-12",6,48,9,22,48,8,"57600.00S",16,24489,"2010-05-17 UTC--2016-06-12 UTC",72
"455","2010-07-30","M","2016-02-20T13:17:08Z","2016-02-21T05:17:07Z","0.00S","57599.99S","137RTP1","137RTP1.its","R","2016-02-20 07:17:08","2016-02-20 23:17:07","2016-02-20",7,17,8,23,17,7,"57600.00S",16,26228,"2010-07-30 UTC--2016-02-20 UTC",66
"456","2010-07-30","M","2016-02-21T12:59:10Z","2016-02-22T04:59:09Z","0.00S","57599.99S","137RTP2","137RTP2.its","R","2016-02-21 06:59:10","2016-02-21 22:59:09","2016-02-21",6,59,10,22,59,9,"57600.00S",16,25150,"2010-07-30 UTC--2016-02-21 UTC",66
"457","2010-07-30","M","2016-07-12T10:26:40Z","2016-07-13T02:26:39Z","0.00S","57599.99S","137RTP3","137RTP3.its","R","2016-07-12 05:26:40","2016-07-12 21:26:39","2016-07-12",5,26,40,21,26,39,"57600.00S",16,19600,"2010-07-30 UTC--2016-07-12 UTC",71
"458","2010-07-30","M","2016-07-11T12:21:08Z","2016-07-12T00:38:13Z","0.00S","57599.99S","137RTP4","137RTP4.its","R","2016-07-11 07:21:08","2016-07-11 19:38:13","2016-07-11",7,21,8,19,38,13,"57600.00S",16,26468,"2010-07-30 UTC--2016-07-11 UTC",71
"459","2009-10-05","FALSE","2016-02-20T14:28:47Z","2016-02-21T00:51:19Z","0.00S","37352.80S","139RTP1","139RTP1.its","R","2016-02-20 08:28:47","2016-02-20 18:51:19","2016-02-20",8,28,47,18,51,19,"37352.80S",10.3757777777778,30527,"2009-10-05 UTC--2016-02-20 UTC",76
"460","2009-10-05","FALSE","2016-02-21T14:35:48Z","2016-02-22T01:12:18Z","0.00S","34275.61S","139RTP2","139RTP2.its","R","2016-02-21 08:35:48","2016-02-21 19:12:18","2016-02-21",8,35,48,19,12,18,"34275.61S",9.52100277777778,30948,"2009-10-05 UTC--2016-02-21 UTC",76
"461","2009-10-05","FALSE","2016-06-18T14:14:21Z","2016-06-19T01:15:28Z","0.00S","39667.86S","139RTP3","139RTP3.its","R","2016-06-18 09:14:21","2016-06-18 20:15:28","2016-06-18",9,14,21,20,15,28,"39667.86S",11.01885,33261,"2009-10-05 UTC--2016-06-18 UTC",80
"462","2009-10-05","FALSE","2016-06-19T13:50:46Z","2016-06-20T00:30:30Z","0.00S","38384.55S","139RTP4","139RTP4.its","R","2016-06-19 08:50:46","2016-06-19 19:30:30","2016-06-19",8,50,46,19,30,30,"38384.55S",10.662375,31846,"2009-10-05 UTC--2016-06-19 UTC",80
"463","2010-01-01","FALSE","2016-02-21T12:47:37Z","2016-02-22T04:47:36Z","0.00S","57599.99S","140RTP1","140RTP1.its","R","2016-02-21 06:47:37","2016-02-21 22:47:36","2016-02-21",6,47,37,22,47,36,"57600.00S",16,24457,"2010-01-01 UTC--2016-02-21 UTC",73
"464","2010-01-01","FALSE","2016-02-20T12:08:19Z","2016-02-21T04:08:18Z","0.00S","57599.99S","140RTP2","140RTP2.its","R","2016-02-20 06:08:19","2016-02-20 22:08:18","2016-02-20",6,8,19,22,8,18,"57600.00S",16,22099,"2010-01-01 UTC--2016-02-20 UTC",73
"465","2010-01-01","FALSE","2016-06-18T10:12:15Z","2016-06-19T02:12:14Z","0.00S","57599.99S","140RTP3","140RTP3.its","R","2016-06-18 05:12:15","2016-06-18 21:12:14","2016-06-18",5,12,15,21,12,14,"57600.00S",16,18735,"2010-01-01 UTC--2016-06-18 UTC",77
"466","2010-01-01","FALSE","2016-06-19T11:13:00Z","2016-06-20T03:12:59Z","0.00S","57599.99S","140RTP4","140RTP4.its","R","2016-06-19 06:13:00","2016-06-19 22:12:59","2016-06-19",6,13,0,22,12,59,"57600.00S",16,22380,"2010-01-01 UTC--2016-06-19 UTC",77
"467","2010-08-26","FALSE","2016-02-28T17:10:01Z","2016-02-29T09:10:00Z","0.00S","57599.99S","141RTP1","141RTP1.its","R","2016-02-28 11:10:01","2016-02-29 03:10:00","2016-02-28",11,10,1,3,10,0,"57600.00S",16,40201,"2010-08-26 UTC--2016-02-28 UTC",66
"468","2010-08-26","FALSE","2016-02-27T18:11:53Z","2016-02-28T10:11:52Z","0.00S","57599.99S","141RTP2","141RTP2.its","R","2016-02-27 12:11:53","2016-02-28 04:11:52","2016-02-27",12,11,53,4,11,52,"57600.00S",16,43913,"2010-08-26 UTC--2016-02-27 UTC",66
"469","2010-08-26","FALSE","2016-06-11T15:28:53Z","2016-06-12T07:28:52Z","0.00S","57599.99S","141RTP3","141RTP3.its","R","2016-06-11 10:28:53","2016-06-12 02:28:52","2016-06-11",10,28,53,2,28,52,"57600.00S",16,37733,"2010-08-26 UTC--2016-06-11 UTC",69
"470","2010-08-26","FALSE","2016-06-12T13:02:40Z","2016-06-13T04:01:17Z","0.00S","53917.49S","141RTP4","141RTP4.its","R","2016-06-12 08:02:40","2016-06-12 23:01:17","2016-06-12",8,2,40,23,1,17,"53917.49S",14.9770805555556,28960,"2010-08-26 UTC--2016-06-12 UTC",69
"471","2009-12-03","M","2016-02-28T13:15:28Z","2016-02-29T05:15:27Z","0.00S","57599.99S","142RTP1","142RTP1.its","R","2016-02-28 07:15:28","2016-02-28 23:15:27","2016-02-28",7,15,28,23,15,27,"57600.00S",16,26128,"2009-12-03 UTC--2016-02-28 UTC",74
"472","2009-12-03","M","2016-02-27T16:04:56Z","2016-02-28T08:04:55Z","0.00S","57599.99S","142RTP2","142RTP2.its","R","2016-02-27 10:04:56","2016-02-28 02:04:55","2016-02-27",10,4,56,2,4,55,"57600.00S",16,36296,"2009-12-03 UTC--2016-02-27 UTC",74
"473","2009-12-03","M","2016-06-04T13:15:30Z","2016-06-05T05:15:29Z","0.00S","57599.99S","142RTP3","142RTP3.its","R","2016-06-04 08:15:30","2016-06-05 00:15:29","2016-06-04",8,15,30,0,15,29,"57600.00S",16,29730,"2009-12-03 UTC--2016-06-04 UTC",78
"474","2009-12-03","M","2016-06-05T12:39:51Z","2016-06-06T04:39:50Z","0.00S","57599.99S","142RTP4","142RTP4.its","R","2016-06-05 07:39:51","2016-06-05 23:39:50","2016-06-05",7,39,51,23,39,50,"57600.00S",16,27591,"2009-12-03 UTC--2016-06-05 UTC",78
"475","2010-06-07","M","2016-03-12T15:53:05Z","2016-03-13T07:53:04Z","0.00S","57599.99S","143RTP1","143RTP1.its","R","2016-03-12 09:53:05","2016-03-13 01:53:04","2016-03-12",9,53,5,1,53,4,"57600.00S",16,35585,"2010-06-07 UTC--2016-03-12 UTC",69
"476","2010-06-07","M","2016-03-13T14:06:07Z","2016-03-14T06:06:06Z","0.00S","57599.99S","143RTP2","143RTP2.its","R","2016-03-13 09:06:07","2016-03-14 01:06:06","2016-03-13",9,6,7,1,6,6,"57600.00S",16,32767,"2010-06-07 UTC--2016-03-13 UTC",69
"477","2010-06-07","M","2016-07-04T11:57:01Z","2016-07-05T03:57:00Z","0.00S","57599.99S","143RTP3","143RTP3.its","R","2016-07-04 06:57:01","2016-07-04 22:57:00","2016-07-04",6,57,1,22,57,0,"57600.00S",16,25021,"2010-06-07 UTC--2016-07-04 UTC",72
"478","2010-06-07","M","2016-07-02T12:37:40Z","2016-07-03T04:37:39Z","0.00S","57599.99S","143RTP4","143RTP4.its","R","2016-07-02 07:37:40","2016-07-02 23:37:39","2016-07-02",7,37,40,23,37,39,"57600.00S",16,27460,"2010-06-07 UTC--2016-07-02 UTC",72
"479","2010-04-21","M","2016-03-05T23:20:12Z","2016-03-06T10:30:30Z","0.00S","40218.18S","144RTP1","144RTP1.its","R","2016-03-05 17:20:12","2016-03-06 04:30:30","2016-03-05",17,20,12,4,30,30,"40218.18S",11.1717166666667,62412,"2010-04-21 UTC--2016-03-05 UTC",70
"480","2010-04-21","M","2016-03-06T12:14:16Z","2016-03-07T00:06:46Z","0.00S","47075.86S","144RTP2","144RTP2.its","R","2016-03-06 06:14:16","2016-03-06 18:06:46","2016-03-06",6,14,16,18,6,46,"47075.86S",13.0766277777778,22456,"2010-04-21 UTC--2016-03-06 UTC",70
"481","2010-04-21","M","2016-07-14T19:43:07Z","2016-07-15T11:43:06Z","0.00S","57599.99S","144RTP3","144RTP3.its","R","2016-07-14 14:43:07","2016-07-15 06:43:06","2016-07-14",14,43,7,6,43,6,"57600.00S",16,52987,"2010-04-21 UTC--2016-07-14 UTC",74
"482","2010-04-21","M","2016-07-15T12:11:05Z","2016-07-15T13:12:05Z","0.00S","57599.99S","144RTP4","144RTP4.its","R","2016-07-15 07:11:05","2016-07-15 08:12:05","2016-07-15",7,11,5,8,12,5,"57600.00S",16,25865,"2010-04-21 UTC--2016-07-15 UTC",74
"483","2009-01-19","M","2016-02-27T15:18:49Z","2016-02-28T07:18:48Z","0.00S","57599.99S","145RTP1","145RTP1.its","R","2016-02-27 09:18:49","2016-02-28 01:18:48","2016-02-27",9,18,49,1,18,48,"57600.00S",16,33529,"2009-01-19 UTC--2016-02-27 UTC",85
"484","2009-01-19","M","2016-02-28T13:46:01Z","2016-02-29T05:46:00Z","0.00S","57599.99S","145RTP2","145RTP2.its","R","2016-02-28 07:46:01","2016-02-28 23:46:00","2016-02-28",7,46,1,23,46,0,"57600.00S",16,27961,"2009-01-19 UTC--2016-02-28 UTC",85
"485","2009-01-19","M","2016-06-19T00:41:36Z","2016-06-26T02:43:31Z","0.00S","54908.93S","145RTP3","145RTP3.its","R","2016-06-18 19:41:36","2016-06-25 21:43:31","2016-06-18",19,41,36,21,43,31,"54908.93S",15.2524805555556,70896,"2009-01-19 UTC--2016-06-18 UTC",88
"486","2009-01-19","M","2016-06-26T16:07:20Z","2016-06-27T02:01:25Z","0.00S","35645.93S","145RTP4","145RTP4.its","R","2016-06-26 11:07:20","2016-06-26 21:01:25","2016-06-26",11,7,20,21,1,25,"35645.93S",9.90164722222222,40040,"2009-01-19 UTC--2016-06-26 UTC",89
"487","2009-08-21","M","2016-02-28T13:29:02Z","2016-02-29T05:29:01Z","0.00S","57599.99S","146RTP1","146RTP1.its","R","2016-02-28 07:29:02","2016-02-28 23:29:01","2016-02-28",7,29,2,23,29,1,"57600.00S",16,26942,"2009-08-21 UTC--2016-02-28 UTC",78
"488","2009-08-21","M","2016-02-27T13:32:53Z","2016-02-28T05:32:52Z","0.00S","57599.99S","146RTP2","146RTP2.its","R","2016-02-27 07:32:53","2016-02-27 23:32:52","2016-02-27",7,32,53,23,32,52,"57600.00S",16,27173,"2009-08-21 UTC--2016-02-27 UTC",78
"489","2010-05-22","FALSE","2016-02-27T13:04:44Z","2016-02-28T05:04:43Z","0.00S","57599.99S","147RTP1","147RTP1.its","R","2016-02-27 07:04:44","2016-02-27 23:04:43","2016-02-27",7,4,44,23,4,43,"57600.00S",16,25484,"2010-05-22 UTC--2016-02-27 UTC",69
"490","2010-05-22","FALSE","2016-02-28T13:56:38Z","2016-02-29T05:56:37Z","0.00S","57599.99S","147RTP2","147RTP2.its","R","2016-02-28 07:56:38","2016-02-28 23:56:37","2016-02-28",7,56,38,23,56,37,"57600.00S",16,28598,"2010-05-22 UTC--2016-02-28 UTC",69
"491","2010-05-22","FALSE","2016-06-28T13:10:04Z","2016-06-29T05:10:03Z","0.00S","57599.99S","147RTP3","147RTP3.its","R","2016-06-28 08:10:04","2016-06-29 00:10:03","2016-06-28",8,10,4,0,10,3,"57600.00S",16,29404,"2010-05-22 UTC--2016-06-28 UTC",73
"492","2010-05-22","FALSE","2016-06-29T10:40:00Z","2016-06-30T02:39:59Z","0.00S","57599.99S","147RTP4","147RTP4.its","R","2016-06-29 05:40:00","2016-06-29 21:39:59","2016-06-29",5,40,0,21,39,59,"57600.00S",16,20400,"2010-05-22 UTC--2016-06-29 UTC",73
"493","2010-01-16","M","2016-02-27T14:05:48Z","2016-02-28T06:05:47Z","0.00S","57599.99S","149RTP1","149RTP1.its","R","2016-02-27 08:05:48","2016-02-28 00:05:47","2016-02-27",8,5,48,0,5,47,"57600.00S",16,29148,"2010-01-16 UTC--2016-02-27 UTC",73
"494","2010-01-16","M","2016-02-28T17:47:16Z","2016-02-29T09:47:15Z","0.00S","57599.99S","149RTP2","149RTP2.its","R","2016-02-28 11:47:16","2016-02-29 03:47:15","2016-02-28",11,47,16,3,47,15,"57600.00S",16,42436,"2010-01-16 UTC--2016-02-28 UTC",73
"495","2010-01-16","M","2016-05-28T12:57:01Z","2016-05-29T09:03:26Z","0.00S","57599.99S","149RTP3","149RTP3.its","R","2016-05-28 07:57:01","2016-05-29 04:03:26","2016-05-28",7,57,1,4,3,26,"57600.00S",16,28621,"2010-01-16 UTC--2016-05-28 UTC",76
"496","2010-01-16","M","2016-05-29T20:19:50Z","2016-05-30T12:19:49Z","0.00S","57599.99S","149RTP4","149RTP4.its","R","2016-05-29 15:19:50","2016-05-30 07:19:49","2016-05-29",15,19,50,7,19,49,"57600.00S",16,55190,"2010-01-16 UTC--2016-05-29 UTC",76
"497","2010-02-05","FALSE","2016-02-27T14:15:28Z","2016-02-28T03:01:10Z","0.00S","57599.99S","151RTP1","151RTP1.its","R","2016-02-27 08:15:28","2016-02-27 21:01:10","2016-02-27",8,15,28,21,1,10,"57600.00S",16,29728,"2010-02-05 UTC--2016-02-27 UTC",72
"498","2010-03-05","FALSE","2016-02-28T13:31:48Z","2016-02-29T05:31:47Z","0.00S","57599.99S","151RTP2","151RTP2.its","R","2016-02-28 07:31:48","2016-02-28 23:31:47","2016-02-28",7,31,48,23,31,47,"57600.00S",16,27108,"2010-03-05 UTC--2016-02-28 UTC",71
"499","2010-03-05","FALSE","2016-06-26T13:47:04Z","2016-06-27T05:47:03Z","0.00S","57599.99S","151RTP3","151RTP3.its","R","2016-06-26 08:47:04","2016-06-27 00:47:03","2016-06-26",8,47,4,0,47,3,"57600.00S",16,31624,"2010-03-05 UTC--2016-06-26 UTC",75
"500","2010-03-05","FALSE","2016-06-25T11:59:09Z","2016-06-26T03:59:08Z","0.00S","57599.99S","151RTP4","151RTP4.its","R","2016-06-25 06:59:09","2016-06-25 22:59:08","2016-06-25",6,59,9,22,59,8,"57600.00S",16,25149,"2010-03-05 UTC--2016-06-25 UTC",75
"501","2011-06-23","FALSE","2016-06-26T13:10:48Z","2016-06-27T05:10:47Z","0.00S","57599.99S","153RTP1","153RTP1.its","R","2016-06-26 08:10:48","2016-06-27 00:10:47","2016-06-26",8,10,48,0,10,47,"57600.00S",16,29448,"2011-06-23 UTC--2016-06-26 UTC",60
"502","2011-06-23","FALSE","2016-06-25T13:36:08Z","2016-06-26T05:36:07Z","0.00S","57599.99S","153RTP2","153RTP2.its","R","2016-06-25 08:36:08","2016-06-26 00:36:07","2016-06-25",8,36,8,0,36,7,"57600.00S",16,30968,"2011-06-23 UTC--2016-06-25 UTC",60
"503","2011-08-17","FALSE","2016-03-05T14:44:32Z","2016-03-06T06:58:36Z","0.00S","57599.99S","154RTP1","154RTP1.its","R","2016-03-05 08:44:32","2016-03-06 00:58:36","2016-03-05",8,44,32,0,58,36,"57600.00S",16,31472,"2011-08-17 UTC--2016-03-05 UTC",54
"504","2011-08-17","FALSE","2016-03-06T13:04:21Z","2016-03-07T05:04:20Z","0.00S","57599.99S","154RTP2","154RTP2.its","R","2016-03-06 07:04:21","2016-03-06 23:04:20","2016-03-06",7,4,21,23,4,20,"57600.00S",16,25461,"2011-08-17 UTC--2016-03-06 UTC",54
"505","2011-08-17","FALSE","2016-06-25T14:04:13Z","2016-06-26T06:04:12Z","0.00S","57599.99S","154RTP3","154RTP3.its","R","2016-06-25 09:04:13","2016-06-26 01:04:12","2016-06-25",9,4,13,1,4,12,"57600.00S",16,32653,"2011-08-17 UTC--2016-06-25 UTC",58
"506","2011-08-17","FALSE","2016-06-26T15:48:20Z","2016-06-27T07:48:19Z","0.00S","57599.99S","154RTP4","154RTP4.its","R","2016-06-26 10:48:20","2016-06-27 02:48:19","2016-06-26",10,48,20,2,48,19,"57600.00S",16,38900,"2011-08-17 UTC--2016-06-26 UTC",58
"507","2010-03-15","M","2016-03-19T11:11:22Z","2016-03-19T23:52:37Z","0.00S","45675.61S","158RTP1","158RTP1.its","R","2016-03-19 06:11:22","2016-03-19 18:52:37","2016-03-19",6,11,22,18,52,37,"45675.61S",12.6876694444444,22282,"2010-03-15 UTC--2016-03-19 UTC",72
"508","2010-03-15","M","2016-03-20T11:47:12Z","2016-03-20T16:58:32Z","0.00S","18680.30S","158RTP2","158RTP2.its","R","2016-03-20 06:47:12","2016-03-20 11:58:32","2016-03-20",6,47,12,11,58,32,"18680.30S",5.18897222222222,24432,"2010-03-15 UTC--2016-03-20 UTC",72
"509","2010-07-31","M","2016-03-20T11:07:53Z","2016-03-21T00:41:11Z","0.00S","48798.11S","159RTP1","159RTP1.its","R","2016-03-20 06:07:53","2016-03-20 19:41:11","2016-03-20",6,7,53,19,41,11,"48798.11S",13.5550305555556,22073,"2010-07-31 UTC--2016-03-20 UTC",67
"510","2010-07-31","M","2016-03-19T11:34:59Z","2016-03-20T00:00:57Z","0.00S","44758.80S","159RTP2","159RTP2.its","R","2016-03-19 06:34:59","2016-03-19 19:00:57","2016-03-19",6,34,59,19,0,57,"44758.80S",12.433,23699,"2010-07-31 UTC--2016-03-19 UTC",67
"511","2009-11-27","FALSE","2016-03-26T11:12:00Z","2016-03-26T23:57:18Z","0.00S","45918.30S","160RTP1","160RTP1.its","R","2016-03-26 06:12:00","2016-03-26 18:57:18","2016-03-26",6,12,0,18,57,18,"45918.30S",12.7550833333333,22320,"2009-11-27 UTC--2016-03-26 UTC",75
"512","2009-11-27","FALSE","2016-04-03T10:27:24Z","2016-04-04T00:23:49Z","0.00S","50185.30S","160RTP2","160RTP2.its","R","2016-04-03 05:27:24","2016-04-03 19:23:49","2016-04-03",5,27,24,19,23,49,"50185.30S",13.9403611111111,19644,"2009-11-27 UTC--2016-04-03 UTC",76
"513","2009-11-27","FALSE","2016-06-04T12:45:07Z","2016-06-04T23:37:14Z","0.00S","39127.55S","160RTP3","160RTP3.its","R","2016-06-04 07:45:07","2016-06-04 18:37:14","2016-06-04",7,45,7,18,37,14,"39127.55S",10.8687638888889,27907,"2009-11-27 UTC--2016-06-04 UTC",78
"514","2009-11-27","FALSE","2016-06-05T11:30:42Z","2016-06-05T21:42:04Z","0.00S","36682.93S","160RTP4","160RTP4.its","R","2016-06-05 06:30:42","2016-06-05 16:42:04","2016-06-05",6,30,42,16,42,4,"36682.93S",10.1897027777778,23442,"2009-11-27 UTC--2016-06-05 UTC",78
"515","2011-07-22","FALSE","2016-03-20T12:02:53Z","2016-03-21T00:35:00Z","0.00S","57599.99S","161RTP1","161RTP1.its","R","2016-03-20 07:02:53","2016-03-20 19:35:00","2016-03-20",7,2,53,19,35,0,"57600.00S",16,25373,"2011-07-22 UTC--2016-03-20 UTC",55
"516","2011-07-22","FALSE","2016-03-21T12:13:46Z","2016-03-22T04:13:45Z","0.00S","57599.99S","161RTP2","161RTP2.its","R","2016-03-21 07:13:46","2016-03-21 23:13:45","2016-03-21",7,13,46,23,13,45,"57600.00S",16,26026,"2011-07-22 UTC--2016-03-21 UTC",55
"517","2011-07-22","FALSE","2016-05-30T13:01:46Z","2016-05-31T05:01:45Z","0.00S","57599.99S","161RTP3","161RTP3.its","R","2016-05-30 08:01:46","2016-05-31 00:01:45","2016-05-30",8,1,46,0,1,45,"57600.00S",16,28906,"2011-07-22 UTC--2016-05-30 UTC",58
"518","2011-07-22","FALSE","2016-05-29T13:51:20Z","2016-05-30T05:51:19Z","0.00S","57599.99S","161RTP4","161RTP4.its","R","2016-05-29 08:51:20","2016-05-30 00:51:19","2016-05-29",8,51,20,0,51,19,"57600.00S",16,31880,"2011-07-22 UTC--2016-05-29 UTC",58
"519","2010-02-06","M","2016-03-12T14:04:26Z","2016-03-13T04:00:18Z","0.00S","57599.99S","162RTP1","162RTP1.its","R","2016-03-12 08:04:26","2016-03-12 22:00:18","2016-03-12",8,4,26,22,0,18,"57600.00S",16,29066,"2010-02-06 UTC--2016-03-12 UTC",73
"520","2010-02-06","M","2016-03-13T15:29:05Z","2016-03-14T07:29:04Z","0.00S","57599.99S","162RTP2","162RTP2.its","R","2016-03-13 10:29:05","2016-03-14 02:29:04","2016-03-13",10,29,5,2,29,4,"57600.00S",16,37745,"2010-02-06 UTC--2016-03-13 UTC",73
"521","2010-02-06","M","2016-06-11T15:30:49Z","2016-06-12T07:30:48Z","0.00S","57599.99S","162RTP3","162RTP3.its","R","2016-06-11 10:30:49","2016-06-12 02:30:48","2016-06-11",10,30,49,2,30,48,"57600.00S",16,37849,"2010-02-06 UTC--2016-06-11 UTC",76
"522","2010-02-06","M","2016-06-12T11:53:42Z","2016-06-13T03:53:41Z","0.00S","57599.99S","162RTP4","162RTP4.its","R","2016-06-12 06:53:42","2016-06-12 22:53:41","2016-06-12",6,53,42,22,53,41,"57600.00S",16,24822,"2010-02-06 UTC--2016-06-12 UTC",76
"523","2009-05-01","M","2016-04-02T13:16:56Z","2016-04-03T05:16:55Z","0.00S","57599.99S","163RTP1","163RTP1.its","R","2016-04-02 08:16:56","2016-04-03 00:16:55","2016-04-02",8,16,56,0,16,55,"57600.00S",16,29816,"2009-05-01 UTC--2016-04-02 UTC",83
"524","2009-05-01","M","2016-04-03T13:24:08Z","2016-04-04T06:26:16Z","0.00S","57599.99S","163RTP2","163RTP2.its","R","2016-04-03 08:24:08","2016-04-04 01:26:16","2016-04-03",8,24,8,1,26,16,"57600.00S",16,30248,"2009-05-01 UTC--2016-04-03 UTC",83
"525","2010-09-03","M","2016-03-12T11:28:18Z","2016-03-13T03:28:17Z","0.00S","57599.99S","164RTP1","164RTP1.its","R","2016-03-12 05:28:18","2016-03-12 21:28:17","2016-03-12",5,28,18,21,28,17,"57600.00S",16,19698,"2010-09-03 UTC--2016-03-12 UTC",66
"526","2010-09-03","M","2016-03-13T11:55:46Z","2016-03-14T03:55:45Z","0.00S","57599.99S","164RTP2","164RTP2.its","R","2016-03-13 06:55:46","2016-03-13 22:55:45","2016-03-13",6,55,46,22,55,45,"57600.00S",16,24946,"2010-09-03 UTC--2016-03-13 UTC",66
"527","2010-09-03","M","2016-06-11T10:33:10Z","2016-06-12T02:33:09Z","0.00S","57599.99S","164RTP3","164RTP3.its","R","2016-06-11 05:33:10","2016-06-11 21:33:09","2016-06-11",5,33,10,21,33,9,"57600.00S",16,19990,"2010-09-03 UTC--2016-06-11 UTC",69
"528","2010-09-03","M","2016-06-12T11:57:01Z","2016-06-13T03:57:00Z","0.00S","57599.99S","164RTP4","164RTP4.its","R","2016-06-12 06:57:01","2016-06-12 22:57:00","2016-06-12",6,57,1,22,57,0,"57600.00S",16,25021,"2010-09-03 UTC--2016-06-12 UTC",69
"529","2011-08-13","M","2016-04-02T15:16:18Z","2016-04-03T07:16:17Z","0.00S","57599.99S","165RTP1","165RTP1.its","R","2016-04-02 10:16:18","2016-04-03 02:16:17","2016-04-02",10,16,18,2,16,17,"57600.00S",16,36978,"2011-08-13 UTC--2016-04-02 UTC",55
"530","2011-08-13","M","2016-04-03T14:56:10Z","2016-04-04T06:56:09Z","0.00S","57599.99S","165RTP2","165RTP2.its","R","2016-04-03 09:56:10","2016-04-04 01:56:09","2016-04-03",9,56,10,1,56,9,"57600.00S",16,35770,"2011-08-13 UTC--2016-04-03 UTC",55
"531","2011-08-13","M","2016-06-24T11:09:12Z","2016-06-25T03:09:11Z","0.00S","57599.99S","165RTP3","165RTP3.its","R","2016-06-24 06:09:12","2016-06-24 22:09:11","2016-06-24",6,9,12,22,9,11,"57600.00S",16,22152,"2011-08-13 UTC--2016-06-24 UTC",58
"532","2011-08-13","M","2016-06-27T12:46:14Z","2016-06-28T04:46:13Z","0.00S","57599.99S","165RTP4","165RTP4.its","R","2016-06-27 07:46:14","2016-06-27 23:46:13","2016-06-27",7,46,14,23,46,13,"57600.00S",16,27974,"2011-08-13 UTC--2016-06-27 UTC",58
"533","2011-01-09","M","2016-03-20T12:11:06Z","2016-03-21T00:40:22Z","0.00S","57599.99S","166RTP1","166RTP1.its","R","2016-03-20 07:11:06","2016-03-20 19:40:22","2016-03-20",7,11,6,19,40,22,"57600.00S",16,25866,"2011-01-09 UTC--2016-03-20 UTC",62
"534","2011-01-09","M","2016-03-19T13:16:29Z","2016-03-20T05:16:28Z","0.00S","57599.99S","166RTP2","166RTP2.its","R","2016-03-19 08:16:29","2016-03-20 00:16:28","2016-03-19",8,16,29,0,16,28,"57600.00S",16,29789,"2011-01-09 UTC--2016-03-19 UTC",62
"535","2011-01-09","M","2016-06-11T14:22:43Z","2016-06-12T06:22:42Z","0.00S","57599.99S","166RTP3","166RTP3.its","R","2016-06-11 09:22:43","2016-06-12 01:22:42","2016-06-11",9,22,43,1,22,42,"57600.00S",16,33763,"2011-01-09 UTC--2016-06-11 UTC",65
"536","2011-01-09","M","2016-06-12T13:48:25Z","2016-06-13T05:48:24Z","0.00S","57599.99S","166RTP4","166RTP4.its","R","2016-06-12 08:48:25","2016-06-13 00:48:24","2016-06-12",8,48,25,0,48,24,"57600.00S",16,31705,"2011-01-09 UTC--2016-06-12 UTC",65
"537","2009-11-03","M","2016-03-26T12:23:59Z","2016-03-27T04:23:58Z","0.00S","57599.99S","167RTP1","167RTP1.its","R","2016-03-26 07:23:59","2016-03-26 23:23:58","2016-03-26",7,23,59,23,23,58,"57600.00S",16,26639,"2009-11-03 UTC--2016-03-26 UTC",76
"538","2009-11-03","M","2016-03-27T10:45:44Z","2016-03-28T02:45:43Z","0.00S","57599.99S","167RTP2","167RTP2.its","R","2016-03-27 05:45:44","2016-03-27 21:45:43","2016-03-27",5,45,44,21,45,43,"57600.00S",16,20744,"2009-11-03 UTC--2016-03-27 UTC",76
"539","2010-08-18","FALSE","2016-04-02T11:38:34Z","2016-04-03T03:38:33Z","0.00S","57599.99S","168RTP1","168RTP1.its","R","2016-04-02 06:38:34","2016-04-02 22:38:33","2016-04-02",6,38,34,22,38,33,"57600.00S",16,23914,"2010-08-18 UTC--2016-04-02 UTC",67
"540","2010-08-18","FALSE","2016-04-03T11:35:49Z","2016-04-04T03:35:48Z","0.00S","57599.99S","168RTP2","168RTP2.its","R","2016-04-03 06:35:49","2016-04-03 22:35:48","2016-04-03",6,35,49,22,35,48,"57600.00S",16,23749,"2010-08-18 UTC--2016-04-03 UTC",67
